0.0,1715094628988,1.003163456916809
1.0,1715094631905,0.9992377161979675
2.0,1715094634718,0.9969539642333984
3.0,1715094637582,0.9945253729820251
4.0,1715094640373,0.9917771220207214
5.0,1715094643833,0.9888420104980469
6.0,1715094647191,0.9857110381126404
7.0,1715094650253,0.982717752456665
8.0,1715094653458,0.979996383190155
9.0,1715094656371,0.977200448513031
10.0,1715094660317,0.9741204977035522
11.0,1715094685402,0.9708393216133118
12.0,1715094688421,0.9676138162612915
13.0,1715094691369,0.9647061824798584
14.0,1715094694621,0.9621152877807617
15.0,1715094697852,0.9596664309501648
16.0,1715094700823,0.9572650194168091
17.0,1715094703984,0.9548931121826172
18.0,1715094706841,0.9525623321533203
19.0,1715094709757,0.9503111839294434
20.0,1715094712705,0.9481678009033203
21.0,1715094735608,0.9461184740066528
22.0,1715094738766,0.944141149520874
23.0,1715094741782,0.9422317147254944
24.0,1715094744677,0.9403985142707825
25.0,1715094747902,0.9386533498764038
26.0,1715094751342,0.9370104670524597
27.0,1715094754399,0.9354749917984009
28.0,1715094757490,0.9340271949768066
29.0,1715094760500,0.9326220750808716
