0.0,1715094628987,0.9996386766433716
1.0,1715094631905,0.998958945274353
2.0,1715094634718,0.9984316229820251
3.0,1715094637582,0.9981191754341125
4.0,1715094640373,0.9981787204742432
5.0,1715094643833,0.9982585906982422
6.0,1715094647191,0.9981186389923096
7.0,1715094650253,0.9978574514389038
8.0,1715094653458,0.9976287484169006
9.0,1715094656371,0.9973977208137512
10.0,1715094660317,0.9971073865890503
11.0,1715094685402,0.9968000650405884
12.0,1715094688421,0.9965347647666931
13.0,1715094691369,0.9962802529335022
14.0,1715094694621,0.9960120916366577
15.0,1715094697852,0.9957340359687805
16.0,1715094700823,0.9954618215560913
17.0,1715094703984,0.9952017664909363
18.0,1715094706840,0.9949429035186768
19.0,1715094709757,0.9946719408035278
20.0,1715094712705,0.9943892955780029
21.0,1715094735608,0.9941111207008362
22.0,1715094738766,0.9938523769378662
23.0,1715094741782,0.9936141967773438
24.0,1715094744677,0.9933911561965942
25.0,1715094747902,0.993181586265564
26.0,1715094751341,0.9929861426353455
27.0,1715094754399,0.9928032755851746
28.0,1715094757490,0.9926287531852722
29.0,1715094760499,0.9924569725990295
