0.0,1715094628988,0.9952652454376221
1.0,1715094631905,0.989189863204956
2.0,1715094634719,0.983731746673584
3.0,1715094637583,0.9786382913589478
4.0,1715094640373,0.9740532636642456
5.0,1715094643833,0.9699687957763672
6.0,1715094647192,0.9662377238273621
7.0,1715094650254,0.9628907442092896
8.0,1715094653458,0.9599434733390808
9.0,1715094656371,0.9571300745010376
10.0,1715094660318,0.954282283782959
11.0,1715094685403,0.9514256119728088
12.0,1715094688421,0.9486706256866455
13.0,1715094691370,0.9460806846618652
14.0,1715094694621,0.94361412525177
15.0,1715094697853,0.9411922693252563
16.0,1715094700823,0.938772976398468
17.0,1715094703984,0.9363256692886353
18.0,1715094706841,0.9338392019271851
19.0,1715094709757,0.9313547611236572
20.0,1715094712706,0.9289324879646301
21.0,1715094735609,0.926598310470581
22.0,1715094738767,0.9243441820144653
23.0,1715094741783,0.9221527576446533
24.0,1715094744678,0.9200102090835571
25.0,1715094747903,0.9179102778434753
26.0,1715094751342,0.9158536791801453
27.0,1715094754400,0.913843035697937
28.0,1715094757491,0.9118750691413879
29.0,1715094760500,0.909937858581543
