0.0,1715094628988,1.0032650232315063
1.0,1715094631905,0.9934779405593872
2.0,1715094634719,0.9847965240478516
3.0,1715094637582,0.9781365394592285
4.0,1715094640373,0.9733468890190125
5.0,1715094643833,0.9698920249938965
6.0,1715094647191,0.9672322273254395
7.0,1715094650253,0.9651075005531311
8.0,1715094653458,0.9633281826972961
9.0,1715094656371,0.9613502025604248
10.0,1715094660318,0.9589357376098633
11.0,1715094685402,0.9561973214149475
12.0,1715094688421,0.9534132480621338
13.0,1715094691369,0.9507530927658081
14.0,1715094694621,0.9481964111328125
15.0,1715094697852,0.9457178115844727
16.0,1715094700823,0.9433398842811584
17.0,1715094703984,0.9410312175750732
18.0,1715094706841,0.9387427568435669
19.0,1715094709757,0.9365155696868896
20.0,1715094712706,0.9344295263290405
21.0,1715094735608,0.9324935078620911
22.0,1715094738766,0.9306541681289673
23.0,1715094741783,0.9288588166236877
24.0,1715094744678,0.9270809292793274
25.0,1715094747902,0.9253155589103699
26.0,1715094751342,0.9235666990280151
27.0,1715094754400,0.9218344688415527
28.0,1715094757490,0.9201064109802246
29.0,1715094760500,0.9183558225631714
