0.0,1715094072300,1.003163456916809
1.0,1715094076132,0.9992377161979675
2.0,1715094080039,0.9969539642333984
3.0,1715094083198,0.9945253729820251
4.0,1715094087062,0.9917771220207214
5.0,1715094089981,0.9888420104980469
6.0,1715094093031,0.9857110381126404
7.0,1715094095929,0.982717752456665
8.0,1715094098814,0.979996383190155
9.0,1715094101699,0.977200448513031
10.0,1715094104554,0.9741204977035522
11.0,1715094128190,0.9708393216133118
12.0,1715094131132,0.9676138162612915
13.0,1715094133995,0.9647061824798584
14.0,1715094136869,0.9621152877807617
15.0,1715094139785,0.9596664309501648
16.0,1715094142777,0.9572650194168091
17.0,1715094145764,0.9548931121826172
18.0,1715094148700,0.9525623321533203
19.0,1715094151832,0.9503111839294434
20.0,1715094155371,0.9481678009033203
21.0,1715094177673,0.9461184740066528
23.0,1715094297256,0.944141149520874
24.0,1715094300967,0.9422317147254944
25.0,1715094303917,0.9403985142707825
26.0,1715094306880,0.9386533498764038
27.0,1715094310233,0.9370104670524597
28.0,1715094313028,0.9354749917984009
29.0,1715094315885,0.9340271949768066
30.0,1715094318745,0.9326220750808716
