0.0,1715094072300,1.0032650232315063
1.0,1715094076132,0.9934779405593872
2.0,1715094080040,0.9847965240478516
3.0,1715094083198,0.9781365394592285
4.0,1715094087062,0.9733468890190125
5.0,1715094089981,0.9698920249938965
6.0,1715094093031,0.9672322273254395
7.0,1715094095929,0.9651075005531311
8.0,1715094098814,0.9633281826972961
9.0,1715094101699,0.9613502025604248
10.0,1715094104554,0.9589357376098633
11.0,1715094128190,0.9561973214149475
12.0,1715094131132,0.9534132480621338
13.0,1715094133995,0.9507530927658081
14.0,1715094136869,0.9481964111328125
15.0,1715094139786,0.9457178115844727
16.0,1715094142777,0.9433398842811584
17.0,1715094145764,0.9410312175750732
18.0,1715094148700,0.9387427568435669
19.0,1715094151832,0.9365155696868896
20.0,1715094155371,0.9344295263290405
21.0,1715094177673,0.9324935078620911
23.0,1715094297256,0.9306541681289673
24.0,1715094300967,0.9288588166236877
25.0,1715094303917,0.9270809292793274
26.0,1715094306880,0.9253155589103699
27.0,1715094310233,0.9235666990280151
28.0,1715094313028,0.9218344688415527
29.0,1715094315885,0.9201064109802246
30.0,1715094318745,0.9183558225631714
