0.0,1715094072300,0.9749937653541565
1.0,1715094076132,0.9650851488113403
2.0,1715094080040,0.9547446966171265
3.0,1715094083198,0.9437721967697144
4.0,1715094087062,0.9329103231430054
5.0,1715094089981,0.9228824973106384
6.0,1715094093031,0.9138888716697693
7.0,1715094095929,0.905880331993103
8.0,1715094098815,0.8988206386566162
9.0,1715094101699,0.8925720453262329
10.0,1715094104554,0.8869654536247253
11.0,1715094128190,0.8818657994270325
12.0,1715094131132,0.8771207332611084
13.0,1715094133995,0.872583270072937
14.0,1715094136869,0.8681325912475586
15.0,1715094139786,0.8636507987976074
16.0,1715094142777,0.859025239944458
17.0,1715094145764,0.8541766405105591
18.0,1715094148700,0.8491085767745972
19.0,1715094151832,0.8439202904701233
20.0,1715094155371,0.8387435078620911
21.0,1715094177674,0.8336702585220337
23.0,1715094297256,0.8287290930747986
24.0,1715094300967,0.8239063620567322
25.0,1715094303917,0.8191702365875244
26.0,1715094306880,0.8144904971122742
27.0,1715094310233,0.8098514676094055
28.0,1715094313028,0.8052595853805542
29.0,1715094315885,0.8007378578186035
30.0,1715094318745,0.7963166236877441
