0.0,1715094072300,0.9996386766433716
1.0,1715094076132,0.998958945274353
2.0,1715094080039,0.9984316229820251
3.0,1715094083198,0.9981191754341125
4.0,1715094087062,0.9981787204742432
5.0,1715094089981,0.9982585906982422
6.0,1715094093030,0.9981186389923096
7.0,1715094095928,0.9978574514389038
8.0,1715094098814,0.9976287484169006
9.0,1715094101698,0.9973977208137512
10.0,1715094104553,0.9971073865890503
11.0,1715094128190,0.9968000650405884
12.0,1715094131132,0.9965347647666931
13.0,1715094133995,0.9962802529335022
14.0,1715094136869,0.9960120916366577
15.0,1715094139785,0.9957340359687805
16.0,1715094142776,0.9954618215560913
17.0,1715094145764,0.9952017664909363
18.0,1715094148699,0.9949429035186768
19.0,1715094151831,0.9946719408035278
20.0,1715094155370,0.9943892955780029
21.0,1715094177672,0.9941111207008362
23.0,1715094297255,0.9938523769378662
24.0,1715094300967,0.9936141967773438
25.0,1715094303917,0.9933911561965942
26.0,1715094306880,0.993181586265564
27.0,1715094310233,0.9929861426353455
28.0,1715094313028,0.9928032755851746
29.0,1715094315885,0.9926287531852722
30.0,1715094318745,0.9924569725990295
